"customer_id","customer_name","order_id","product_id","product_name","category","sub_category","order_date","ship_date","ship_mode","segment","region","state","city","sales","order_month","order_year","quantity_orders","customer_id:1","customer_name:1","orders_quantity","orders_sum","avg_order","last_order","last_order_day","rfm_recency","rfm_frequency","rfm_monetary","rfm_cell","rfm_cell_string","rfm_segment"
SS-20875,Sung Shariari,CA-2018-107909,OFF-BI-10003476,Avery Metallic Poly Binders,Office Supplies,Binders,"2018-09-01 00:00:00","2018-09-06 00:00:00",Standard Class,Consumer,West,Washington,Redmond,22.92,9,2018,1,SS-20875,Sung Shariari,1,42.91,21.45,"2018-09-01 00:00:00",120,4,1,1,6,"411",Потерянные клиенты
DK-12895,Dana Kaydos,CA-2018-133501,OFF-PA-10004888,Xerox 217,Office Supplies,Paper,"2018-08-27 00:00:00","2018-09-01 00:00:00",Standard Class,Consumer,South,Tennessee,Franklin,5.18,8,2018,3,DK-12895,Dana Kaydos,3,1621.54,180.17,"2018-11-15 00:00:00",45,2,4,4,10,"244",Лояльные клиенты
GB-14575,Giulietta Baptist,CA-2018-130309,OFF-ST-10003208,Adjustable Depth Letter/Legal Cart,Office Supplies,Storage,"2018-12-17 00:00:00","2018-12-21 00:00:00",Standard Class,Consumer,South,Virginia,Arlington,544.38,12,2018,2,GB-14575,Giulietta Baptist,2,824.28,412.14,"2018-12-17 00:00:00",13,1,2,3,6,"123",Новые клиенты
ND-18370,Natalie DeCherney,CA-2018-105410,OFF-BI-10004970,"ACCOHIDE 3-Ring Binder, Blue, 1""",Office Supplies,Binders,"2018-03-19 00:00:00","2018-03-22 00:00:00",First Class,Consumer,West,California,San Francisco,19.82,3,2018,4,ND-18370,Natalie DeCherney,4,1094.86,121.65,"2018-12-03 00:00:00",27,1,4,3,8,"143",Новые клиенты
ND-18370,Natalie DeCherney,CA-2018-105410,TEC-PH-10000038,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,Technology,Phones,"2018-03-19 00:00:00","2018-03-22 00:00:00",First Class,Consumer,West,California,San Francisco,657.5,3,2018,4,ND-18370,Natalie DeCherney,4,1094.86,121.65,"2018-12-03 00:00:00",27,1,4,3,8,"143",Новые клиенты
ND-18370,Natalie DeCherney,CA-2018-105410,TEC-AC-10001552,Logitech K350 2.4Ghz Wireless Keyboard,Technology,Accessories,"2018-03-19 00:00:00","2018-03-22 00:00:00",First Class,Consumer,West,California,San Francisco,99.54,3,2018,4,ND-18370,Natalie DeCherney,4,1094.86,121.65,"2018-12-03 00:00:00",27,1,4,3,8,"143",Новые клиенты
ND-18370,Natalie DeCherney,CA-2018-105410,TEC-AC-10002926,Logitech Wireless Marathon Mouse M705,Technology,Accessories,"2018-03-19 00:00:00","2018-03-22 00:00:00",First Class,Consumer,West,California,San Francisco,199.96,3,2018,4,ND-18370,Natalie DeCherney,4,1094.86,121.65,"2018-12-03 00:00:00",27,1,4,3,8,"143",Новые клиенты
MV-17485,Mark Van Huff,CA-2018-169894,OFF-BI-10004230,GBC Recycled Grain Textured Covers,Office Supplies,Binders,"2018-11-24 00:00:00","2018-11-29 00:00:00",Second Class,Consumer,West,Arizona,Mesa,20.72,11,2018,4,MV-17485,Mark Van Huff,4,1081.91,216.38,"2018-12-03 00:00:00",27,1,4,3,8,"143",Новые клиенты
MV-17485,Mark Van Huff,CA-2018-169894,OFF-ST-10000060,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,Office Supplies,Storage,"2018-11-24 00:00:00","2018-11-29 00:00:00",Second Class,Consumer,West,Arizona,Mesa,415.87,11,2018,4,MV-17485,Mark Van Huff,4,1081.91,216.38,"2018-12-03 00:00:00",27,1,4,3,8,"143",Новые клиенты
JL-15130,Jack Lebron,US-2018-100482,OFF-ST-10001325,Sterilite Officeware Hinged File Box,Office Supplies,Storage,"2018-04-11 00:00:00","2018-04-15 00:00:00",Standard Class,Consumer,East,Ohio,Lancaster,16.77,4,2018,3,JL-15130,Jack Lebron,3,1162.32,145.29,"2018-12-22 00:00:00",8,1,3,3,7,"133",Новые клиенты
JL-15130,Jack Lebron,US-2018-100482,TEC-AC-10003441,Kingston Digital DataTraveler 32GB USB 2.0,Technology,Accessories,"2018-04-11 00:00:00","2018-04-15 00:00:00",Standard Class,Consumer,East,Ohio,Lancaster,27.12,4,2018,3,JL-15130,Jack Lebron,3,1162.32,145.29,"2018-12-22 00:00:00",8,1,3,3,7,"133",Новые клиенты
AG-10330,Alex Grayson,CA-2018-107748,TEC-PH-10003215,Jackery Bar Premium Fast-charging Portable Charger,Technology,Phones,"2018-12-10 00:00:00","2018-12-12 00:00:00",Second Class,Consumer,West,California,Stockton,95.84,12,2018,4,AG-10330,Alex Grayson,4,412.15,58.88,"2018-12-22 00:00:00",8,1,4,2,7,"142",Новые клиенты
AG-10330,Alex Grayson,CA-2018-107748,OFF-PA-10002005,Xerox 225,Office Supplies,Paper,"2018-12-10 00:00:00","2018-12-12 00:00:00",Second Class,Consumer,West,California,Stockton,12.96,12,2018,4,AG-10330,Alex Grayson,4,412.15,58.88,"2018-12-22 00:00:00",8,1,4,2,7,"142",Новые клиенты
MD-17860,Michael Dominguez,CA-2018-153654,OFF-BI-10004465,Avery Durable Slant Ring Binders,Office Supplies,Binders,"2018-11-24 00:00:00","2018-11-26 00:00:00",Second Class,Corporate,South,North Carolina,Asheville,19.01,11,2018,4,MD-17860,Michael Dominguez,4,1090.13,218.03,"2018-11-24 00:00:00",36,2,4,3,9,"243",Лояльные клиенты
RR-19315,Ralph Ritter,CA-2018-162565,OFF-PA-10001937,Xerox 21,Office Supplies,Paper,"2018-12-11 00:00:00","2018-12-11 00:00:00",Same Day,Consumer,Central,Illinois,Aurora,10.37,12,2018,1,RR-19315,Ralph Ritter,1,608.55,202.85,"2018-12-11 00:00:00",19,1,1,3,5,"113",Новые клиенты
RR-19315,Ralph Ritter,CA-2018-162565,FUR-FU-10004306,Electrix Halogen Magnifier Lamp,Furniture,Furnishings,"2018-12-11 00:00:00","2018-12-11 00:00:00",Same Day,Consumer,Central,Illinois,Aurora,77.72,12,2018,1,RR-19315,Ralph Ritter,1,608.55,202.85,"2018-12-11 00:00:00",19,1,1,3,5,"113",Новые клиенты
RR-19315,Ralph Ritter,CA-2018-162565,FUR-CH-10003973,GuestStacker Chair with Chrome Finish Legs,Furniture,Chairs,"2018-12-11 00:00:00","2018-12-11 00:00:00",Same Day,Consumer,Central,Illinois,Aurora,520.46,12,2018,1,RR-19315,Ralph Ritter,1,608.55,202.85,"2018-12-11 00:00:00",19,1,1,3,5,"113",Новые клиенты
LL-16840,Lauren Leatherbury,US-2018-163195,TEC-PH-10003875,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,Technology,Phones,"2018-02-17 00:00:00","2018-02-21 00:00:00",Second Class,Consumer,South,Louisiana,Lafayette,29.16,2,2018,2,LL-16840,Lauren Leatherbury,2,121.55,40.52,"2018-04-25 00:00:00",249,4,2,1,7,"421",Потерянные клиенты
NC-18340,Nat Carroll,CA-2018-111332,OFF-AR-10001953,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Office Supplies,Art,"2018-05-20 00:00:00","2018-05-22 00:00:00",Second Class,Consumer,Central,North Dakota,Fargo,131.94,5,2018,1,NC-18340,Nat Carroll,1,891.53,178.31,"2018-05-20 00:00:00",224,4,1,3,8,"413",Потерянные клиенты
NC-18340,Nat Carroll,CA-2018-111332,OFF-AR-10001374,"BIC Brite Liner Highlighters, Chisel Tip",Office Supplies,Art,"2018-05-20 00:00:00","2018-05-22 00:00:00",Second Class,Consumer,Central,North Dakota,Fargo,25.92,5,2018,1,NC-18340,Nat Carroll,1,891.53,178.31,"2018-05-20 00:00:00",224,4,1,3,8,"413",Потерянные клиенты
NC-18340,Nat Carroll,CA-2018-111332,OFF-ST-10003816,Fellowes High-Stak Drawer Files,Office Supplies,Storage,"2018-05-20 00:00:00","2018-05-22 00:00:00",Second Class,Consumer,Central,North Dakota,Fargo,704.76,5,2018,1,NC-18340,Nat Carroll,1,891.53,178.31,"2018-05-20 00:00:00",224,4,1,3,8,"413",Потерянные клиенты
NC-18340,Nat Carroll,CA-2018-111332,OFF-FA-10001843,Staples,Office Supplies,Fasteners,"2018-05-20 00:00:00","2018-05-22 00:00:00",Second Class,Consumer,Central,North Dakota,Fargo,7.41,5,2018,1,NC-18340,Nat Carroll,1,891.53,178.31,"2018-05-20 00:00:00",224,4,1,3,8,"413",Потерянные клиенты
NC-18340,Nat Carroll,CA-2018-111332,OFF-AR-10000657,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",Office Supplies,Art,"2018-05-20 00:00:00","2018-05-22 00:00:00",Second Class,Consumer,Central,North Dakota,Fargo,21.5,5,2018,1,NC-18340,Nat Carroll,1,891.53,178.31,"2018-05-20 00:00:00",224,4,1,3,8,"413",Потерянные клиенты
HA-14920,Helen Andreada,CA-2018-117044,OFF-FA-10000936,Acco Hot Clips Clips to Go,Office Supplies,Fasteners,"2018-09-11 00:00:00","2018-09-13 00:00:00",Second Class,Consumer,Central,Illinois,Chicago,10.53,9,2018,2,HA-14920,Helen Andreada,2,45.27,15.09,"2018-12-10 00:00:00",20,1,2,1,4,"121",Новые клиенты
HA-14920,Helen Andreada,CA-2018-117044,OFF-PA-10003657,Xerox 1927,Office Supplies,Paper,"2018-09-11 00:00:00","2018-09-13 00:00:00",Second Class,Consumer,Central,Illinois,Chicago,20.54,9,2018,2,HA-14920,Helen Andreada,2,45.27,15.09,"2018-12-10 00:00:00",20,1,2,1,4,"121",Новые клиенты
LH-16900,Lena Hernandez,US-2018-169320,OFF-AR-10003602,"Quartet Omega Colored Chalk, 12/Pack",Office Supplies,Art,"2018-07-23 00:00:00","2018-07-25 00:00:00",Second Class,Consumer,Central,Indiana,Elkhart,11.68,7,2018,2,LH-16900,Lena Hernandez,2,315.29,105.1,"2018-12-09 00:00:00",21,1,2,2,5,"122",Новые клиенты
LH-16900,Lena Hernandez,US-2018-169320,TEC-AC-10002550,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",Technology,Accessories,"2018-07-23 00:00:00","2018-07-25 00:00:00",Second Class,Consumer,Central,Indiana,Elkhart,159.75,7,2018,2,LH-16900,Lena Hernandez,2,315.29,105.1,"2018-12-09 00:00:00",21,1,2,2,5,"122",Новые клиенты
CD-11920,Carlos Daly,CA-2018-111556,OFF-PA-10003651,Xerox 1968,Office Supplies,Paper,"2018-11-20 00:00:00","2018-11-22 00:00:00",First Class,Consumer,East,New York,New York City,46.76,11,2018,2,CD-11920,Carlos Daly,2,1572.63,314.53,"2018-11-20 00:00:00",40,2,3,4,9,"234",Лояльные клиенты
CD-11920,Carlos Daly,CA-2018-111556,FUR-BO-10003159,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Furniture,Bookcases,"2018-11-20 00:00:00","2018-11-22 00:00:00",First Class,Consumer,East,New York,New York City,183.97,11,2018,2,CD-11920,Carlos Daly,2,1572.63,314.53,"2018-11-20 00:00:00",40,2,3,4,9,"234",Лояльные клиенты
CD-11920,Carlos Daly,CA-2018-111556,TEC-PH-10001459,Samsung Galaxy Mega 6.3,Technology,Phones,"2018-11-20 00:00:00","2018-11-22 00:00:00",First Class,Consumer,East,New York,New York City,1259.97,11,2018,2,CD-11920,Carlos Daly,2,1572.63,314.53,"2018-11-20 00:00:00",40,2,3,4,9,"234",Лояльные клиенты
CD-11920,Carlos Daly,CA-2018-111556,OFF-AR-10004602,Boston KS Multi-Size Manual Pencil Sharpener,Office Supplies,Art,"2018-11-20 00:00:00","2018-11-22 00:00:00",First Class,Consumer,East,New York,New York City,68.97,11,2018,2,CD-11920,Carlos Daly,2,1572.63,314.53,"2018-11-20 00:00:00",40,2,3,4,9,"234",Лояльные клиенты
JB-15400,Jennifer Braxton,CA-2018-132339,OFF-BI-10003925,Fellowes PB300 Plastic Comb Binding Machine,Office Supplies,Binders,"2018-08-19 00:00:00","2018-08-23 00:00:00",Standard Class,Corporate,East,Massachusetts,Lawrence,387.99,8,2018,4,JB-15400,Jennifer Braxton,4,854.4,142.4,"2018-12-23 00:00:00",7,1,4,3,8,"143",Новые клиенты
KL-16645,Ken Lonsdale,CA-2018-112900,OFF-BI-10002867,GBC Recycled Regency Composition Covers,Office Supplies,Binders,"2018-04-09 00:00:00","2018-04-12 00:00:00",Second Class,Consumer,Central,Michigan,Detroit,478.24,4,2018,3,KL-16645,Ken Lonsdale,3,570.39,95.06,"2018-11-13 00:00:00",47,2,3,2,7,"232",Лояльные клиенты
TB-21355,Todd Boyes,CA-2018-159464,OFF-AP-10001492,"Acco Six-Outlet Power Strip, 4' Cord Length",Office Supplies,Appliances,"2018-05-18 00:00:00","2018-05-19 00:00:00",First Class,Corporate,South,Georgia,Sandy Springs,17.24,5,2018,2,TB-21355,Todd Boyes,2,640.15,106.69,"2018-08-06 00:00:00",146,4,2,3,9,"423",Потерянные клиенты
TB-21355,Todd Boyes,CA-2018-159464,FUR-BO-10003546,Hon 4-Shelf Metal Bookcases,Furniture,Bookcases,"2018-05-18 00:00:00","2018-05-19 00:00:00",First Class,Corporate,South,Georgia,Sandy Springs,302.94,5,2018,2,TB-21355,Todd Boyes,2,640.15,106.69,"2018-08-06 00:00:00",146,4,2,3,9,"423",Потерянные клиенты
TB-21355,Todd Boyes,CA-2018-159464,TEC-PH-10002185,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,Technology,Phones,"2018-05-18 00:00:00","2018-05-19 00:00:00",First Class,Corporate,South,Georgia,Sandy Springs,34.75,5,2018,2,TB-21355,Todd Boyes,2,640.15,106.69,"2018-08-06 00:00:00",146,4,2,3,9,"423",Потерянные клиенты
TB-21355,Todd Boyes,CA-2018-159464,OFF-BI-10000315,Poly Designer Cover & Back,Office Supplies,Binders,"2018-05-18 00:00:00","2018-05-19 00:00:00",First Class,Corporate,South,Georgia,Sandy Springs,113.94,5,2018,2,TB-21355,Todd Boyes,2,640.15,106.69,"2018-08-06 00:00:00",146,4,2,3,9,"423",Потерянные клиенты
TB-21355,Todd Boyes,CA-2018-159464,TEC-PH-10002350,Apple EarPods with Remote and Mic,Technology,Phones,"2018-05-18 00:00:00","2018-05-19 00:00:00",First Class,Corporate,South,Georgia,Sandy Springs,55.98,5,2018,2,TB-21355,Todd Boyes,2,640.15,106.69,"2018-08-06 00:00:00",146,4,2,3,9,"423",Потерянные клиенты
DW-13195,David Wiener,US-2018-103226,OFF-PA-10002666,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Office Supplies,Paper,"2018-09-22 00:00:00","2018-09-28 00:00:00",Standard Class,Corporate,West,New Mexico,Albuquerque,27.18,9,2018,2,DW-13195,David Wiener,2,204.4,102.2,"2018-10-22 00:00:00",69,3,2,2,7,"322",Спящие клиенты
CL-12565,Clay Ludtke,CA-2018-119452,FUR-CH-10004495,"Global Leather and Oak Executive Chair, Black",Furniture,Chairs,"2018-03-21 00:00:00","2018-03-27 00:00:00",Standard Class,Consumer,Central,Oklahoma,Tulsa,1805.88,3,2018,2,CL-12565,Clay Ludtke,2,1823.34,911.67,"2018-03-21 00:00:00",284,4,3,4,11,"434",Потерянные клиенты
LT-17110,Liz Thompson,CA-2018-147725,OFF-AR-10001725,Boston Home & Office Model 2000 Electric Pencil Sharpeners,Office Supplies,Art,"2018-09-14 00:00:00","2018-09-14 00:00:00",Same Day,Consumer,East,New Jersey,Orange,70.95,9,2018,2,LT-17110,Liz Thompson,2,291.7,145.85,"2018-11-26 00:00:00",34,2,2,2,6,"222",Лояльные клиенты
MC-17575,Matt Collins,CA-2018-115175,OFF-PA-10001878,Xerox 1891,Office Supplies,Paper,"2018-08-07 00:00:00","2018-08-12 00:00:00",Standard Class,Consumer,West,California,San Jose,244.55,8,2018,3,MC-17575,Matt Collins,3,633.78,105.63,"2018-12-03 00:00:00",27,1,3,3,7,"133",Новые клиенты
SE-20110,Sanjit Engle,CA-2018-105851,OFF-SU-10002881,Martin Yale Chadless Opener Electric Letter Opener,Office Supplies,Supplies,"2018-03-13 00:00:00","2018-03-20 00:00:00",Standard Class,Consumer,West,Colorado,Denver,1332.5,3,2018,4,SE-20110,Sanjit Engle,4,1545.76,386.44,"2018-12-21 00:00:00",9,1,4,4,9,"144",Новые клиенты
DS-13030,Darrin Sayre,US-2018-125717,FUR-FU-10001979,Dana Halogen Swing-Arm Architect Lamp,Furniture,Furnishings,"2018-09-28 00:00:00","2018-10-01 00:00:00",First Class,Home Office,West,Colorado,Aurora,32.78,9,2018,3,DS-13030,Darrin Sayre,3,1590.12,106.01,"2018-09-28 00:00:00",93,3,3,4,10,"334",Спящие клиенты
DS-13030,Darrin Sayre,US-2018-125717,OFF-ST-10001522,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",Office Supplies,Storage,"2018-09-28 00:00:00","2018-10-01 00:00:00",First Class,Home Office,West,Colorado,Aurora,147.18,9,2018,3,DS-13030,Darrin Sayre,3,1590.12,106.01,"2018-09-28 00:00:00",93,3,3,4,10,"334",Спящие клиенты
DS-13030,Darrin Sayre,US-2018-125717,TEC-AC-10003657,Lenovo 17-Key USB Numeric Keypad,Technology,Accessories,"2018-09-28 00:00:00","2018-10-01 00:00:00",First Class,Home Office,West,Colorado,Aurora,54.38,9,2018,3,DS-13030,Darrin Sayre,3,1590.12,106.01,"2018-09-28 00:00:00",93,3,3,4,10,"334",Спящие клиенты
DS-13030,Darrin Sayre,US-2018-125717,OFF-BI-10001718,GBC DocuBind P50 Personal Binding Machine,Office Supplies,Binders,"2018-09-28 00:00:00","2018-10-01 00:00:00",First Class,Home Office,West,Colorado,Aurora,76.78,9,2018,3,DS-13030,Darrin Sayre,3,1590.12,106.01,"2018-09-28 00:00:00",93,3,3,4,10,"334",Спящие клиенты
DS-13030,Darrin Sayre,US-2018-125717,OFF-PA-10003022,Xerox 1992,Office Supplies,Paper,"2018-09-28 00:00:00","2018-10-01 00:00:00",First Class,Home Office,West,Colorado,Aurora,14.35,9,2018,3,DS-13030,Darrin Sayre,3,1590.12,106.01,"2018-09-28 00:00:00",93,3,3,4,10,"334",Спящие клиенты
DS-13030,Darrin Sayre,US-2018-125717,OFF-AP-10000891,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,Office Supplies,Appliances,"2018-09-28 00:00:00","2018-10-01 00:00:00",First Class,Home Office,West,Colorado,Aurora,209.79,9,2018,3,DS-13030,Darrin Sayre,3,1590.12,106.01,"2018-09-28 00:00:00",93,3,3,4,10,"334",Спящие клиенты
KA-16525,Kelly Andreada,CA-2018-168641,OFF-AR-10003759,"Crayola Anti Dust Chalk, 12/Pack",Office Supplies,Art,"2018-11-24 00:00:00","2018-12-01 00:00:00",Standard Class,Consumer,East,New York,New York City,16.38,11,2018,3,KA-16525,Kelly Andreada,3,837.89,139.65,"2018-11-24 00:00:00",36,2,3,3,8,"233",Лояльные клиенты
KA-16525,Kelly Andreada,CA-2018-168641,OFF-EN-10003001,Ames Color-File Green Diamond Border X-ray Mailers,Office Supplies,Envelopes,"2018-11-24 00:00:00","2018-12-01 00:00:00",Standard Class,Consumer,East,New York,New York City,167.96,11,2018,3,KA-16525,Kelly Andreada,3,837.89,139.65,"2018-11-24 00:00:00",36,2,3,3,8,"233",Лояльные клиенты
KA-16525,Kelly Andreada,CA-2018-168641,FUR-BO-10000780,O'Sullivan Plantations 2-Door Library in Landvery Oak,Furniture,Bookcases,"2018-11-24 00:00:00","2018-12-01 00:00:00",Standard Class,Consumer,East,New York,New York City,321.57,11,2018,3,KA-16525,Kelly Andreada,3,837.89,139.65,"2018-11-24 00:00:00",36,2,3,3,8,"233",Лояльные клиенты
KA-16525,Kelly Andreada,CA-2018-168641,OFF-PA-10001972,Xerox 214,Office Supplies,Paper,"2018-11-24 00:00:00","2018-12-01 00:00:00",Standard Class,Consumer,East,New York,New York City,12.96,11,2018,3,KA-16525,Kelly Andreada,3,837.89,139.65,"2018-11-24 00:00:00",36,2,3,3,8,"233",Лояльные клиенты
DJ-13510,Don Jones,CA-2018-156895,FUR-CH-10003535,"Global Armless Task Chair, Royal Blue",Furniture,Chairs,"2018-05-08 00:00:00","2018-05-12 00:00:00",Standard Class,Corporate,East,Pennsylvania,Philadelphia,128.06,5,2018,6,DJ-13510,Don Jones,6,413.76,51.72,"2018-11-12 00:00:00",48,2,4,2,8,"242",Лояльные клиенты
MG-17680,Maureen Gastineau,CA-2018-121300,FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",Furniture,Chairs,"2018-09-29 00:00:00","2018-09-29 00:00:00",Same Day,Home Office,East,Ohio,Mentor,63.69,9,2018,2,MG-17680,Maureen Gastineau,2,2208.33,276.04,"2018-09-29 00:00:00",92,3,3,4,10,"334",Спящие клиенты
MG-17680,Maureen Gastineau,CA-2018-121300,TEC-AC-10004571,Logitech G700s Rechargeable Gaming Mouse,Technology,Accessories,"2018-09-29 00:00:00","2018-09-29 00:00:00",Same Day,Home Office,East,Ohio,Mentor,239.98,9,2018,2,MG-17680,Maureen Gastineau,2,2208.33,276.04,"2018-09-29 00:00:00",92,3,3,4,10,"334",Спящие клиенты
MG-17680,Maureen Gastineau,CA-2018-121300,FUR-TA-10004442,Riverside Furniture Stanwyck Manor Table Series,Furniture,Tables,"2018-09-29 00:00:00","2018-09-29 00:00:00",Same Day,Home Office,East,Ohio,Mentor,344.22,9,2018,2,MG-17680,Maureen Gastineau,2,2208.33,276.04,"2018-09-29 00:00:00",92,3,3,4,10,"334",Спящие клиенты
MG-17680,Maureen Gastineau,CA-2018-121300,OFF-PA-10002787,Xerox 227,Office Supplies,Paper,"2018-09-29 00:00:00","2018-09-29 00:00:00",Same Day,Home Office,East,Ohio,Mentor,15.55,9,2018,2,MG-17680,Maureen Gastineau,2,2208.33,276.04,"2018-09-29 00:00:00",92,3,3,4,10,"334",Спящие клиенты
MG-17680,Maureen Gastineau,CA-2018-121300,FUR-FU-10004586,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Furniture,Furnishings,"2018-09-29 00:00:00","2018-09-29 00:00:00",Same Day,Home Office,East,Ohio,Mentor,21.25,9,2018,2,MG-17680,Maureen Gastineau,2,2208.33,276.04,"2018-09-29 00:00:00",92,3,3,4,10,"334",Спящие клиенты
MG-17680,Maureen Gastineau,CA-2018-121300,OFF-PA-10002606,Xerox 1928,Office Supplies,Paper,"2018-09-29 00:00:00","2018-09-29 00:00:00",Same Day,Home Office,East,Ohio,Mentor,8.45,9,2018,2,MG-17680,Maureen Gastineau,2,2208.33,276.04,"2018-09-29 00:00:00",92,3,3,4,10,"334",Спящие клиенты
BD-11620,Brian DeCherney,CA-2018-130211,OFF-ST-10000129,Fellowes Recycled Storage Drawers,Office Supplies,Storage,"2018-10-22 00:00:00","2018-10-22 00:00:00",Same Day,Consumer,Central,Oklahoma,Lawton,333.09,10,2018,1,BD-11620,Brian DeCherney,1,582.07,291.03,"2018-10-22 00:00:00",69,3,1,2,6,"312",Спящие клиенты
BD-11620,Brian DeCherney,CA-2018-130211,FUR-TA-10003748,Bevis 36 x 72 Conference Tables,Furniture,Tables,"2018-10-22 00:00:00","2018-10-22 00:00:00",Same Day,Consumer,Central,Oklahoma,Lawton,248.98,10,2018,1,BD-11620,Brian DeCherney,1,582.07,291.03,"2018-10-22 00:00:00",69,3,1,2,6,"312",Спящие клиенты
JM-15250,Janet Martin,CA-2018-105921,FUR-TA-10001095,Chromcraft Round Conference Tables,Furniture,Tables,"2018-08-14 00:00:00","2018-08-21 00:00:00",Standard Class,Consumer,West,California,Los Angeles,418.3,8,2018,5,JM-15250,Janet Martin,5,2660.5,177.37,"2018-11-23 00:00:00",37,2,4,4,10,"244",Лояльные клиенты
