"customer_id","customer_name","order_id","product_id","product_name","category","sub_category","order_date","ship_date","ship_mode","segment","region","state","city","sales","order_month","order_year","quantity_orders","customer_id:1","customer_name:1","orders_quantity","orders_sum","avg_order","last_order","last_order_day","rfm_recency","rfm_frequency","rfm_monetary","rfm_cell","rfm_cell_string","rfm_segment"
RB-19570,Rob Beeghly,US-2017-128678,OFF-PA-10000807,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",Office Supplies,Paper,"2017-09-15 00:00:00","2017-09-20 00:00:00",Standard Class,Consumer,West,Washington,Seattle,21.4,9,2017,3,RB-19570,Rob Beeghly,3,299.14,74.78,"2017-09-15 00:00:00",107,3,3,2,8,"332",Спящие клиенты
RB-19570,Rob Beeghly,US-2017-128678,OFF-BI-10002103,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",Office Supplies,Binders,"2017-09-15 00:00:00","2017-09-20 00:00:00",Standard Class,Consumer,West,Washington,Seattle,48.66,9,2017,3,RB-19570,Rob Beeghly,3,299.14,74.78,"2017-09-15 00:00:00",107,3,3,2,8,"332",Спящие клиенты
JW-16075,Julia West,CA-2017-101385,OFF-AR-10004441,BIC Brite Liner Highlighters,Office Supplies,Art,"2017-09-25 00:00:00","2017-10-01 00:00:00",Standard Class,Consumer,West,California,San Francisco,16.56,9,2017,2,JW-16075,Julia West,2,105.26,35.09,"2017-09-25 00:00:00",97,3,2,2,7,"322",Спящие клиенты
KC-16540,Kelly Collister,CA-2017-134691,OFF-BI-10002393,Binder Posts,Office Supplies,Binders,"2017-11-14 00:00:00","2017-11-18 00:00:00",Standard Class,Consumer,Central,Texas,Houston,2.3,11,2017,2,KC-16540,Kelly Collister,2,3357.28,1119.09,"2017-11-14 00:00:00",47,2,3,4,9,"234",Лояльные клиенты
MB-17305,Maria Bertelson,CA-2017-118759,FUR-CH-10002335,Hon GuestStacker Chair,Furniture,Chairs,"2017-11-14 00:00:00","2017-11-17 00:00:00",First Class,Consumer,East,New York,New York City,408.01,11,2017,1,MB-17305,Maria Bertelson,1,448.45,224.22,"2017-11-14 00:00:00",47,2,2,2,6,"222",Лояльные клиенты
MB-17305,Maria Bertelson,CA-2017-118759,OFF-ST-10001590,"Tenex Personal Project File with Scoop Front Design, Black",Office Supplies,Storage,"2017-11-14 00:00:00","2017-11-17 00:00:00",First Class,Consumer,East,New York,New York City,40.44,11,2017,1,MB-17305,Maria Bertelson,1,448.45,224.22,"2017-11-14 00:00:00",47,2,2,2,6,"222",Лояльные клиенты
EB-13930,Eric Barreto,CA-2017-101448,OFF-BI-10004738,Flexible Leather- Look Classic Collection Ring Binder,Office Supplies,Binders,"2017-02-27 00:00:00","2017-03-01 00:00:00",Second Class,Consumer,Central,Wisconsin,La Crosse,56.82,2,2017,3,EB-13930,Eric Barreto,3,218.96,54.74,"2017-10-22 00:00:00",70,2,3,2,7,"232",Лояльные клиенты
MG-17650,Matthew Grinstein,CA-2017-139395,TEC-PH-10002103,Jabra SPEAK 410,Technology,Phones,"2017-12-12 00:00:00","2017-12-18 00:00:00",Standard Class,Home Office,Central,Michigan,Jackson,657.93,12,2017,2,MG-17650,Matthew Grinstein,2,736.59,147.32,"2017-12-12 00:00:00",19,1,3,3,7,"133",Новые клиенты
MG-17650,Matthew Grinstein,CA-2017-139395,FUR-FU-10003724,Westinghouse Clip-On Gooseneck Lamps,Furniture,Furnishings,"2017-12-12 00:00:00","2017-12-18 00:00:00",Standard Class,Home Office,Central,Michigan,Jackson,33.48,12,2017,2,MG-17650,Matthew Grinstein,2,736.59,147.32,"2017-12-12 00:00:00",19,1,3,3,7,"133",Новые клиенты
MG-17650,Matthew Grinstein,CA-2017-139395,OFF-AR-10003732,Newell 333,Office Supplies,Art,"2017-12-12 00:00:00","2017-12-18 00:00:00",Standard Class,Home Office,Central,Michigan,Jackson,13.9,12,2017,2,MG-17650,Matthew Grinstein,2,736.59,147.32,"2017-12-12 00:00:00",19,1,3,3,7,"133",Новые клиенты
MG-17650,Matthew Grinstein,CA-2017-139395,OFF-ST-10000885,Fellowes Desktop Hanging File Manager,Office Supplies,Storage,"2017-12-12 00:00:00","2017-12-18 00:00:00",Standard Class,Home Office,Central,Michigan,Jackson,26.86,12,2017,2,MG-17650,Matthew Grinstein,2,736.59,147.32,"2017-12-12 00:00:00",19,1,3,3,7,"133",Новые клиенты
AP-10720,Anne Pryor,CA-2017-120250,FUR-FU-10003424,Nu-Dell Oak Frame,Furniture,Furnishings,"2017-09-19 00:00:00","2017-09-22 00:00:00",First Class,Home Office,East,Pennsylvania,Philadelphia,25.63,9,2017,3,AP-10720,Anne Pryor,3,219.31,54.83,"2017-09-19 00:00:00",103,3,3,2,8,"332",Спящие клиенты
JB-16000,Joy Bell-,CA-2017-121993,OFF-LA-10003720,Avery 487,Office Supplies,Labels,"2017-06-10 00:00:00","2017-06-12 00:00:00",First Class,Consumer,East,Pennsylvania,Philadelphia,23.62,6,2017,2,JB-16000,Joy Bell-,2,48.47,24.23,"2017-06-10 00:00:00",204,4,2,1,7,"421",Потерянные клиенты
TS-21430,Tom Stivers,US-2017-100405,OFF-AR-10000390,Newell Chalk Holder,Office Supplies,Art,"2017-08-26 00:00:00","2017-08-28 00:00:00",Second Class,Corporate,West,California,Los Angeles,8.26,8,2017,2,TS-21430,Tom Stivers,2,38.62,19.31,"2017-11-13 00:00:00",48,2,2,1,5,"221",Лояльные клиенты
MC-18130,Mike Caudle,CA-2017-129868,OFF-SU-10000952,Fiskars Home & Office Scissors,Office Supplies,Supplies,"2017-12-26 00:00:00","2017-12-31 00:00:00",Standard Class,Corporate,West,California,Los Angeles,17.76,12,2017,2,MC-18130,Mike Caudle,2,1444.03,206.29,"2017-12-26 00:00:00",5,1,3,4,8,"134",Новые клиенты
MC-18130,Mike Caudle,CA-2017-129868,TEC-PH-10002275,Mitel 5320 IP Phone VoIP phone,Technology,Phones,"2017-12-26 00:00:00","2017-12-31 00:00:00",Standard Class,Corporate,West,California,Los Angeles,302.38,12,2017,2,MC-18130,Mike Caudle,2,1444.03,206.29,"2017-12-26 00:00:00",5,1,3,4,8,"134",Новые клиенты
MC-18130,Mike Caudle,CA-2017-129868,FUR-CH-10003535,"Global Armless Task Chair, Royal Blue",Furniture,Chairs,"2017-12-26 00:00:00","2017-12-31 00:00:00",Standard Class,Corporate,West,California,Los Angeles,146.35,12,2017,2,MC-18130,Mike Caudle,2,1444.03,206.29,"2017-12-26 00:00:00",5,1,3,4,8,"134",Новые клиенты
MC-18130,Mike Caudle,CA-2017-129868,OFF-AP-10004052,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",Office Supplies,Appliances,"2017-12-26 00:00:00","2017-12-31 00:00:00",Standard Class,Corporate,West,California,Los Angeles,7.9,12,2017,2,MC-18130,Mike Caudle,2,1444.03,206.29,"2017-12-26 00:00:00",5,1,3,4,8,"134",Новые клиенты
MC-18130,Mike Caudle,CA-2017-129868,FUR-TA-10003473,Bretford Rectangular Conference Table Tops,Furniture,Tables,"2017-12-26 00:00:00","2017-12-31 00:00:00",Standard Class,Corporate,West,California,Los Angeles,902.71,12,2017,2,MC-18130,Mike Caudle,2,1444.03,206.29,"2017-12-26 00:00:00",5,1,3,4,8,"134",Новые клиенты
MC-18130,Mike Caudle,CA-2017-129868,OFF-AR-10001897,Model L Table or Wall-Mount Pencil Sharpener,Office Supplies,Art,"2017-12-26 00:00:00","2017-12-31 00:00:00",Standard Class,Corporate,West,California,Los Angeles,53.97,12,2017,2,MC-18130,Mike Caudle,2,1444.03,206.29,"2017-12-26 00:00:00",5,1,3,4,8,"134",Новые клиенты
TC-21475,Tony Chapman,CA-2017-140564,OFF-AR-10000034,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",Office Supplies,Art,"2017-12-05 00:00:00","2017-12-10 00:00:00",Second Class,Home Office,East,District of Columbia,Washington,33.92,12,2017,3,TC-21475,Tony Chapman,3,151.69,50.56,"2017-12-15 00:00:00",16,1,3,2,6,"132",Новые клиенты
HG-14965,Henry Goldwyn,CA-2017-109407,OFF-BI-10000285,XtraLife ClearVue Slant-D Ring Binders by Cardinal,Office Supplies,Binders,"2017-01-24 00:00:00","2017-01-26 00:00:00",Second Class,Corporate,South,Mississippi,Gulfport,31.36,1,2017,3,HG-14965,Henry Goldwyn,3,873.06,174.61,"2017-12-18 00:00:00",13,1,4,3,8,"143",Новые клиенты
EP-13915,Emily Phan,US-2017-165953,OFF-AR-10000588,Newell 345,Office Supplies,Art,"2017-12-31 00:00:00","2018-01-06 00:00:00",Standard Class,Consumer,South,Florida,Jacksonville,47.62,12,2017,6,EP-13915,Emily Phan,6,2518.15,209.85,"2017-12-31 00:00:00",0,1,4,4,9,"144",Новые клиенты
EP-13915,Emily Phan,US-2017-165953,OFF-PA-10002250,Things To Do Today Pad,Office Supplies,Paper,"2017-12-31 00:00:00","2018-01-06 00:00:00",Standard Class,Consumer,South,Florida,Jacksonville,23.48,12,2017,6,EP-13915,Emily Phan,6,2518.15,209.85,"2017-12-31 00:00:00",0,1,4,4,9,"144",Новые клиенты
GH-14410,Gary Hansen,CA-2017-144540,OFF-AP-10002457,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",Office Supplies,Appliances,"2017-09-05 00:00:00","2017-09-10 00:00:00",Standard Class,Home Office,Central,Texas,Houston,62.79,9,2017,2,GH-14410,Gary Hansen,2,107.45,26.86,"2017-09-05 00:00:00",117,3,2,2,7,"322",Спящие клиенты
GH-14410,Gary Hansen,CA-2017-144540,OFF-FA-10002763,Advantus Map Pennant Flags and Round Head Tacks,Office Supplies,Fasteners,"2017-09-05 00:00:00","2017-09-10 00:00:00",Standard Class,Home Office,Central,Texas,Houston,28.44,9,2017,2,GH-14410,Gary Hansen,2,107.45,26.86,"2017-09-05 00:00:00",117,3,2,2,7,"322",Спящие клиенты
CK-12760,Cyma Kinney,CA-2017-101336,OFF-ST-10003455,"Tenex File Box, Personal Filing Tote with Lid, Black",Office Supplies,Storage,"2017-11-13 00:00:00","2017-11-18 00:00:00",Standard Class,Corporate,East,New York,New York City,77.55,11,2017,3,CK-12760,Cyma Kinney,3,370.64,52.95,"2017-11-13 00:00:00",48,2,4,2,8,"242",Лояльные клиенты
CK-12760,Cyma Kinney,CA-2017-101336,OFF-ST-10000876,Eldon Simplefile Box Office,Office Supplies,Storage,"2017-11-13 00:00:00","2017-11-18 00:00:00",Standard Class,Corporate,East,New York,New York City,24.88,11,2017,3,CK-12760,Cyma Kinney,3,370.64,52.95,"2017-11-13 00:00:00",48,2,4,2,8,"242",Лояльные клиенты
CK-12760,Cyma Kinney,CA-2017-101336,OFF-AR-10003582,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",Office Supplies,Art,"2017-11-13 00:00:00","2017-11-18 00:00:00",Standard Class,Corporate,East,New York,New York City,140.75,11,2017,3,CK-12760,Cyma Kinney,3,370.64,52.95,"2017-11-13 00:00:00",48,2,4,2,8,"242",Лояльные клиенты
CK-12760,Cyma Kinney,CA-2017-101336,OFF-ST-10004258,Portable Personal File Box,Office Supplies,Storage,"2017-11-13 00:00:00","2017-11-18 00:00:00",Standard Class,Corporate,East,New York,New York City,36.63,11,2017,3,CK-12760,Cyma Kinney,3,370.64,52.95,"2017-11-13 00:00:00",48,2,4,2,8,"242",Лояльные клиенты
JF-15565,Jill Fjeld,CA-2017-102162,TEC-CO-10001943,Canon PC-428 Personal Copier,Technology,Copiers,"2017-09-11 00:00:00","2017-09-16 00:00:00",Standard Class,Consumer,South,Virginia,Newport News,1599.92,9,2017,4,JF-15565,Jill Fjeld,4,2198.83,314.12,"2017-10-21 00:00:00",71,2,4,4,10,"244",Лояльные клиенты
JF-15565,Jill Fjeld,CA-2017-102162,OFF-EN-10002312,#10 Self-Seal White Envelopes,Office Supplies,Envelopes,"2017-09-11 00:00:00","2017-09-16 00:00:00",Standard Class,Consumer,South,Virginia,Newport News,11.09,9,2017,4,JF-15565,Jill Fjeld,4,2198.83,314.12,"2017-10-21 00:00:00",71,2,4,4,10,"244",Лояльные клиенты
BC-11125,Becky Castell,CA-2017-143910,FUR-CH-10000225,"Global Geo Office Task Chair, Gray",Furniture,Chairs,"2017-08-12 00:00:00","2017-08-16 00:00:00",Standard Class,Home Office,East,New York,New York City,145.76,8,2017,4,BC-11125,Becky Castell,4,399.52,66.59,"2017-09-16 00:00:00",106,3,4,2,9,"342",Спящие клиенты
DB-13360,Dennis Bolton,CA-2017-139556,FUR-CH-10004983,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Furniture,Chairs,"2017-04-26 00:00:00","2017-05-01 00:00:00",Standard Class,Home Office,East,New York,New York City,434.65,4,2017,2,DB-13360,Dennis Bolton,2,485.83,242.91,"2017-04-26 00:00:00",249,4,3,2,9,"432",Потерянные клиенты
PO-18850,Patrick O'Brill,CA-2017-111409,OFF-LA-10002787,Avery 480,Office Supplies,Labels,"2017-09-18 00:00:00","2017-09-22 00:00:00",Standard Class,Consumer,South,Florida,Jacksonville,3.0,9,2017,2,PO-18850,Patrick O'Brill,2,1272.86,212.14,"2017-09-18 00:00:00",104,3,3,4,10,"334",Спящие клиенты
AC-10450,Amy Cox,CA-2017-116232,OFF-BI-10004022,Acco Suede Grain Vinyl Round Ring Binder,Office Supplies,Binders,"2017-09-22 00:00:00","2017-09-26 00:00:00",Standard Class,Consumer,South,Florida,Pembroke Pines,7.51,9,2017,2,AC-10450,Amy Cox,2,1244.03,414.68,"2017-11-24 00:00:00",37,2,3,4,9,"234",Лояльные клиенты
AC-10450,Amy Cox,CA-2017-116232,OFF-LA-10001158,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",Office Supplies,Labels,"2017-09-22 00:00:00","2017-09-26 00:00:00",Standard Class,Consumer,South,Florida,Pembroke Pines,16.56,9,2017,2,AC-10450,Amy Cox,2,1244.03,414.68,"2017-11-24 00:00:00",37,2,3,4,9,"234",Лояльные клиенты
KB-16585,Ken Black,CA-2017-116547,FUR-FU-10000076,"24-Hour Round Wall Clock",Furniture,Furnishings,"2017-01-10 00:00:00","2017-01-17 00:00:00",Standard Class,Corporate,West,Washington,Seattle,79.92,1,2017,3,KB-16585,Ken Black,3,360.03,60.01,"2017-12-09 00:00:00",22,1,3,2,6,"132",Новые клиенты
KB-16585,Ken Black,CA-2017-116547,TEC-AC-10002335,Logitech Media Keyboard K200,Technology,Accessories,"2017-01-10 00:00:00","2017-01-17 00:00:00",Standard Class,Corporate,West,Washington,Seattle,69.98,1,2017,3,KB-16585,Ken Black,3,360.03,60.01,"2017-12-09 00:00:00",22,1,3,2,6,"132",Новые клиенты
KL-16645,Ken Lonsdale,CA-2017-133550,OFF-AP-10001005,Honeywell Quietcare HEPA Air Cleaner,Office Supplies,Appliances,"2017-07-31 00:00:00","2017-08-06 00:00:00",Standard Class,Consumer,Central,Michigan,Detroit,283.14,7,2017,4,KL-16645,Ken Lonsdale,4,3996.69,307.44,"2017-12-29 00:00:00",2,1,4,4,9,"144",Новые клиенты
KL-16645,Ken Lonsdale,CA-2017-133550,TEC-PH-10004042,ClearOne Communications CHAT 70 OC Speaker Phone,Technology,Phones,"2017-07-31 00:00:00","2017-08-06 00:00:00",Standard Class,Consumer,Central,Michigan,Detroit,635.96,7,2017,4,KL-16645,Ken Lonsdale,4,3996.69,307.44,"2017-12-29 00:00:00",2,1,4,4,9,"144",Новые клиенты
KL-16645,Ken Lonsdale,CA-2017-133550,TEC-PH-10001079,Polycom SoundPoint Pro SE-225 Corded phone,Technology,Phones,"2017-07-31 00:00:00","2017-08-06 00:00:00",Standard Class,Consumer,Central,Michigan,Detroit,118.99,7,2017,4,KL-16645,Ken Lonsdale,4,3996.69,307.44,"2017-12-29 00:00:00",2,1,4,4,9,"144",Новые клиенты
KL-16645,Ken Lonsdale,CA-2017-133550,FUR-FU-10002918,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Furniture,Furnishings,"2017-07-31 00:00:00","2017-08-06 00:00:00",Standard Class,Consumer,Central,Michigan,Detroit,272.94,7,2017,4,KL-16645,Ken Lonsdale,4,3996.69,307.44,"2017-12-29 00:00:00",2,1,4,4,9,"144",Новые клиенты
RE-19450,Richard Eichhorn,CA-2017-169215,OFF-FA-10000936,Acco Hot Clips Clips to Go,Office Supplies,Fasteners,"2017-07-14 00:00:00","2017-07-18 00:00:00",Second Class,Consumer,East,New York,Auburn,29.61,7,2017,1,RE-19450,Richard Eichhorn,1,29.61,29.61,"2017-07-14 00:00:00",170,4,1,1,6,"411",Потерянные клиенты
MV-18190,Mike Vittorini,CA-2017-127698,TEC-PH-10003811,Jabra Supreme Plus Driver Edition Headset,Technology,Phones,"2017-12-01 00:00:00","2017-12-01 00:00:00",Same Day,Consumer,South,North Carolina,Raleigh,863.93,12,2017,3,MV-18190,Mike Vittorini,3,1358.9,271.78,"2017-12-01 00:00:00",30,1,4,4,9,"144",Новые клиенты
GB-14530,George Bell,CA-2017-159912,FUR-TA-10004152,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",Furniture,Tables,"2017-08-29 00:00:00","2017-09-03 00:00:00",Standard Class,Corporate,East,Pennsylvania,Philadelphia,241.92,8,2017,4,GB-14530,George Bell,4,845.73,105.72,"2017-12-09 00:00:00",22,1,4,3,8,"143",Новые клиенты
GB-14530,George Bell,CA-2017-159912,FUR-BO-10002853,O'Sullivan 5-Shelf Heavy-Duty Bookcases,Furniture,Bookcases,"2017-08-29 00:00:00","2017-09-03 00:00:00",Standard Class,Corporate,East,Pennsylvania,Philadelphia,163.88,8,2017,4,GB-14530,George Bell,4,845.73,105.72,"2017-12-09 00:00:00",22,1,4,3,8,"143",Новые клиенты
GB-14530,George Bell,CA-2017-159912,OFF-BI-10002071,Fellowes Black Plastic Comb Bindings,Office Supplies,Binders,"2017-08-29 00:00:00","2017-09-03 00:00:00",Standard Class,Corporate,East,Pennsylvania,Philadelphia,3.49,8,2017,4,GB-14530,George Bell,4,845.73,105.72,"2017-12-09 00:00:00",22,1,4,3,8,"143",Новые клиенты
GB-14530,George Bell,CA-2017-159912,OFF-FA-10000053,Revere Boxed Rubber Bands by Revere,Office Supplies,Fasteners,"2017-08-29 00:00:00","2017-09-03 00:00:00",Standard Class,Corporate,East,Pennsylvania,Philadelphia,10.58,8,2017,4,GB-14530,George Bell,4,845.73,105.72,"2017-12-09 00:00:00",22,1,4,3,8,"143",Новые клиенты
HL-15040,Hunter Lopez,CA-2017-101987,TEC-PH-10001305,Panasonic KX TS208W Corded phone,Technology,Phones,"2017-06-24 00:00:00","2017-06-30 00:00:00",Standard Class,Consumer,Central,Indiana,Richmond,440.91,6,2017,2,HL-15040,Hunter Lopez,2,456.56,228.28,"2017-10-03 00:00:00",89,3,3,2,8,"332",Спящие клиенты
DH-13075,Dave Hallsten,CA-2017-166240,OFF-AP-10002082,Holmes HEPA Air Purifier,Office Supplies,Appliances,"2017-06-24 00:00:00","2017-06-28 00:00:00",Standard Class,Corporate,Central,Texas,Houston,8.71,6,2017,1,DH-13075,Dave Hallsten,1,8.71,8.71,"2017-06-24 00:00:00",190,4,1,1,6,"411",Потерянные клиенты
AG-10900,Arthur Gainer,CA-2017-158435,OFF-SU-10000381,Acme Forged Steel Scissors with Black Enamel Handles,Office Supplies,Supplies,"2017-05-17 00:00:00","2017-05-18 00:00:00",First Class,Consumer,East,Connecticut,Waterbury,65.17,5,2017,2,AG-10900,Arthur Gainer,2,1338.9,267.78,"2017-12-08 00:00:00",23,1,3,4,8,"134",Новые клиенты
AG-10900,Arthur Gainer,CA-2017-158435,OFF-LA-10002475,Avery 519,Office Supplies,Labels,"2017-05-17 00:00:00","2017-05-18 00:00:00",First Class,Consumer,East,Connecticut,Waterbury,14.62,5,2017,2,AG-10900,Arthur Gainer,2,1338.9,267.78,"2017-12-08 00:00:00",23,1,3,4,8,"134",Новые клиенты
AG-10900,Arthur Gainer,CA-2017-158435,FUR-FU-10003975,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,Furniture,Furnishings,"2017-05-17 00:00:00","2017-05-18 00:00:00",First Class,Consumer,East,Connecticut,Waterbury,173.24,5,2017,2,AG-10900,Arthur Gainer,2,1338.9,267.78,"2017-12-08 00:00:00",23,1,3,4,8,"134",Новые клиенты
JF-15490,Jeremy Farry,CA-2017-159653,OFF-LA-10004345,Avery 493,Office Supplies,Labels,"2017-05-22 00:00:00","2017-05-22 00:00:00",Same Day,Consumer,South,Georgia,Athens,14.73,5,2017,2,JF-15490,Jeremy Farry,2,32.19,16.09,"2017-05-22 00:00:00",223,4,2,1,7,"421",Потерянные клиенты
LB-16795,Laurel Beltran,CA-2017-131968,OFF-BI-10002852,Ibico Standard Transparent Covers,Office Supplies,Binders,"2017-11-11 00:00:00","2017-11-15 00:00:00",Standard Class,Home Office,South,Florida,Apopka,9.89,11,2017,5,LB-16795,Laurel Beltran,5,2714.62,226.22,"2017-12-01 00:00:00",30,1,4,4,9,"144",Новые клиенты
LB-16795,Laurel Beltran,CA-2017-131968,OFF-AP-10001058,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Office Supplies,Appliances,"2017-11-11 00:00:00","2017-11-15 00:00:00",Standard Class,Home Office,South,Florida,Apopka,671.54,11,2017,5,LB-16795,Laurel Beltran,5,2714.62,226.22,"2017-12-01 00:00:00",30,1,4,4,9,"144",Новые клиенты
SV-20935,Susan Vittorini,CA-2017-124681,TEC-AC-10000487,SanDisk Cruzer 4 GB USB Flash Drive,Technology,Accessories,"2017-07-18 00:00:00","2017-07-23 00:00:00",Second Class,Consumer,Central,Texas,Dallas,15.58,7,2017,3,SV-20935,Susan Vittorini,3,286.03,71.51,"2017-10-21 00:00:00",71,2,3,2,7,"232",Лояльные клиенты
Dl-13600,Dorris liebe,CA-2017-120530,FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Furniture,Chairs,"2017-04-07 00:00:00","2017-04-12 00:00:00",Standard Class,Corporate,East,New York,New York City,658.75,4,2017,1,Dl-13600,Dorris liebe,1,658.75,658.75,"2017-04-07 00:00:00",268,4,2,3,9,"423",Потерянные клиенты
TS-21160,Theresa Swint,CA-2017-120005,OFF-SU-10004782,"Elite 5"" Scissors",Office Supplies,Supplies,"2017-03-03 00:00:00","2017-03-03 00:00:00",Same Day,Corporate,West,California,San Francisco,25.35,3,2017,3,TS-21160,Theresa Swint,3,1025.61,146.52,"2017-08-13 00:00:00",140,3,4,3,10,"343",Спящие клиенты
TS-21160,Theresa Swint,CA-2017-120005,FUR-FU-10000672,"Executive Impressions 10"" Spectator Wall Clock",Furniture,Furnishings,"2017-03-03 00:00:00","2017-03-03 00:00:00",Same Day,Corporate,West,California,San Francisco,35.28,3,2017,3,TS-21160,Theresa Swint,3,1025.61,146.52,"2017-08-13 00:00:00",140,3,4,3,10,"343",Спящие клиенты
BV-11245,Benjamin Venier,CA-2017-123526,OFF-PA-10002986,Xerox 1898,Office Supplies,Paper,"2017-12-24 00:00:00","2017-12-25 00:00:00",First Class,Corporate,West,Washington,Seattle,33.4,12,2017,2,BV-11245,Benjamin Venier,2,438.7,109.67,"2017-12-24 00:00:00",7,1,3,2,6,"132",Новые клиенты
